;Summons Number;Plate ID;Registration State;Plate Type;Issue Date;Violation Code;Vehicle Body Type;Vehicle Make;Issuing Agency;Street Code1;Street Code2;Street Code3;Vehicle Expiration Date;Violation Location;Violation Precinct;Issuer Precinct;Issuer Code;Issuer Command;Issuer Squad;Violation Time;Time First Observed;Violation County;Violation In Front Of Or Opposite;Number;Street;Intersecting Street;Date First Observed;Law Section;Sub Division;Violation Legal Code;Days Parking In Effect    ;From Hours In Effect;To Hours In Effect;Vehicle Color;Unregistered Vehicle?;Vehicle Year;Meter Number;Feet From Curb;Violation Post Code;Violation Description;No Standing or Stopping Violation;Hydrant Violation;Double Parking Violation
5442090;7916280127;21830KA;NY;COM;02/18/2014;14;VAN;FORD;T;34550;10910;97880;20151031;10.0;10;10;346330;T502;J;0907A;;NY;O;405;W 39th St;;0.0;408.0;c;;YYYYY;0800A;1000P;WHITE;;2003.0;;0.0;B 17;14-No Standing;;;
1277896;7205583597;94896JW;NY;COM;09/11/2013;70;VAN;FORD;T;10880;16680;16730;20130731;62.0;62;62;358177;T302;O;1033A;;K;F;2147;86th St;;0.0;408.0;j3;;YYYYYYY;;;WH;;2007.0;;0.0;06 -;70A-Reg. Sticker Expired (NYS);;;
4738667;7291306206;FAK9232;NY;PAS;12/10/2013;38;VAN;CHEVR;T;14190;40404;40404;20141031;112.0;112;112;358919;T401;J;0115P;;Q;O;100-30;67th St;;0.0;408.0;h1;;Y;0900A;0700P;WH;;1999.0;;0.0;55-P;38-Failure to Display Muni Rec;;;
8381260;7133849835;DWV2624;NY;PAS;05/30/2014;21;4DSD;TOYOT;T;6590;15790;15990;20150112;114.0;114;114;345381;T401;L;0959A;;Q;F;75-19;21st Ave;;0.0;408.0;d1;;Y;0930A;1100A;RD;;2007.0;;0.0;G 41;21-No Parking (street clean);;;
923500;7711941468;31979AV;NY;COM;08/28/2013;69;PICK;FORD;T;17430;27800;24890;20131231;13.0;13;13;355675;T102;G;0808A;;NY;F;127;E 22nd St;;0.0;408.0;h1;;YYYYY;0800A;0700P;WH;;1999.0;;0.0;99 -;69-Failure to Disp Muni Recpt;;;
6607885;7762390182;GMS1378;NY;PAS;03/29/2014;38;SUBN;CHEVR;T;53790;22040;22120;20160127;106.0;106;106;356551;T402;A;1002A;;Q;F;132-17;Liberty Ave;;0.0;408.0;h1;;Y;0900A;0700P;GRT;;2002.0;;0.0;26 4;38-Failure to Display Muni Rec;;;
7958084;7130744777;50072MB;NY;COM;05/15/2014;71;DELV;GMC;T;37350;13610;21190;20150504;33.0;33;33;355417;T103;H;0213P;;NY;O;701;W 180th St;;0.0;408.0;j6;;YYYYYYY;;;WH;;2004.0;;0.0;17 7;71A-Insp Sticker Expired (NYS);;;
7997443;7618856709;GDK6553;NY;PAS;05/16/2014;19;SUBN;HYUND;T;31530;0;0;20150106;84.0;84;84;333018;T730;C;0201P;;K;I;N;Dekalb Ave;30ft E/of Flatbush A;0.0;408.0;c3;;YYYYYYY;;;RED;;2010.0;;0.0;04 3;19-No Stand (bus stop);;;
2929808;7302725810;XZ948T;NJ;PAS;11/06/2013;14;DELV;ISUZU;T;18190;10410;25390;20130088;19.0;19;19;353192;T103;E;0919A;;NY;F;16;E 60th St;;0.0;408.0;c;;YYYYYYY;;;WHITE;;0.0;;0.0;16 -;14-No Standing;;;
5849229;7544269152;BBV3232;NY;PAS;03/04/2014;21;SUBN;GMC;T;55030;26730;67047;20151106;79.0;79;79;355665;T301;B;0808A;;K;O;214;Lefferts Pl;;0.0;408.0;d1;;Y  Y;0800A;0930A;TN;;2004.0;;0.0;10 3;21-No Parking (street clean);;;
4530995;7537439254;JJK8822;PA;PAS;12/10/2013;38;SUBN;FORD;T;73650;23230;78830;20140688;90.0;90;90;356566;T301;G;1148A;;K;F;311;Roebling St;;0.0;408.0;h1;;YYYYY;0800A;0700P;WHITE;;0.0;;0.0;14 -;38-Failure to Display Muni Rec;;;
1828020;5070953357;EVD4683;NY;PAS;09/30/2013;7;4DSD;NISSA;V;0;0;0;0;;0;0;0;;;1057A;;;;;GUN HILL ROAD(W/B)@E;ASTCHESTER RD.-XD-2;0.0;1111.0;D;T;;;;WH;;1998.0;;0.0;;FAILURE TO STOP AT RED LIGHT;;;
3360978;7096338743;FPB8722;NY;PAS;11/20/2013;20;SUBN;JEEP;T;8790;66890;51790;20150405;115.0;115;115;358586;T401;H;0540P;;Q;F;95-28;37th Ave;;0.0;408.0;d;;Y;0800A;0600P;GREY;;2010.0;;0.0;17 -;20A-No Parking (Non-COM);;;
5084398;7885033661;ETF1265;NY;PAS;12/29/2013;14;4DSD;TOYOT;T;34090;10910;10065;20140712;10.0;10;10;342551;T501;J;1131A;;NY;O;448;W 16th St;;0.0;408.0;c;;YYYYYYY;;;GREY;;2010.0;;0.0;02 -;14-No Standing;;;
5565969;7832388432;GJP3447;NY;PAS;02/23/2014;83;SUBN;FORD;T;34090;10910;10065;20160122;10.0;10;10;345238;T102;A;1207P;;NY;O;428;W 16th St;;0.0;408.0;j1;;;;;WH;;2003.0;;0.0;CC1;83-Improper Registration;;;
1206777;7076617997;86043JV;NY;COM;09/09/2013;38;DELV;NS/OT;T;77730;15180;24230;88888888;76.0;76;76;357764;T302;E;0322P;;K;F;211;Smith St;;0.0;408.0;h1;;Y;0800A;0700P;BROWN;;2006.0;;0.0;55 -;38-Failure to Display Muni Rec;;;
1964249;1348788756;GCR2566;NY;PAS;10/04/2013;17;SUBN;CHEVR;P;26130;18620;69720;20141216;40.0;40;163;952842;0163;0000;1212A;;BX;F;674;E 149 ST;;0.0;408.0;J4;;BBBBBBB;ALL;ALL;BK;0.0;2006.0;-;0.0;;;;;
181679;1351570237;50037MC;NY;COM;08/01/2013;46;VAN;CHEVR;P;27430;54130;45930;20140630;88.0;88;88;918234;0088;0000;1009A;;K;O;360;CLINTON AV;;0.0;408.0;F1;;BBBBBBB;ALL;ALL;WH;0.0;2012.0;-;0.0;;;;;
6258133;7094052080;23166MB;NY;COM;03/18/2014;42;VAN;FORD;T;10510;34230;34250;20151130;13.0;13;13;359565;T102;L;0513P;;NY;O;722;6th Ave;;0.0;408.0;h1;;Y;0700A;0700P;BLUE;;2012.0;145-7457;0.0;14 6;42-Exp. Muni-Mtr (Com. Mtr. Z);;;
7249296;7855599186;31707JA;NY;COM;04/01/2014;14;VAN;GMC;T;34110;10610;10810;88888888;10.0;10;10;355224;T102;I;0116P;;NY;O;227;W 17th St;;0.0;408.0;c;;YYYYYYY;;;WHITE;;2007.0;;0.0;D 17;14-No Standing;;;
383335;5070012435;GCR5575;NY;PAS;08/08/2013;7;4DSD;HONDA;V;0;0;0;0;;0;0;0;;;0520A;;;;;ATLANTIC AVE.(W)@ BE;DFORD AVE.-K9-3;0.0;1111.0;D;T;;;;WH;;1997.0;;0.0;;FAILURE TO STOP AT RED LIGHT;;;
1641655;1355295750;GHR1396;NY;PAS;09/23/2013;71;SUBN;PONTI;P;56590;35780;38690;20150724;101.0;101;101;937622;0101;0000;0510P;;Q;F;1170;NAMEOKE ST;;0.0;408.0;F1;;BBBYBBB;ALL;ALL;RED;0.0;2001.0;-;0.0;;;;;
7414019;7785114110;YYV1088;PA;PAS;04/28/2014;69;VAN;ISUZU;T;34890;10510;10610;20150188;18.0;18;18;351207;T106;H;0339P;;NY;F;155;W 56th St;;0.0;408.0;h1;;YYYYY;0700A;0600P;WHITE;;0.0;;0.0;69 6;69-Failure to Disp Muni Recpt;;;
937678;7622474356;GGS4580;NY;PAS;08/29/2013;31;4DSD;INFIN;T;34490;10610;10810;20150604;14.0;14;14;355145;T106;J;0116P;;NY;F;268;W 36th St;;0.0;408.0;l3;;YYYYY;0600A;0700P;RD;;1996.0;;0.0;99 -;31-No Stand (Com. Mtr. Zone);;;
4196340;1365378913;R33AUS;NJ;PAS;01/24/2014;14;SDN;TOYOT;P;47130;79430;79330;0;88.0;88;88;920202;0088;0000;0816P;;K;F;95;HANSON PL;;0.0;408.0;D;;BBBBBBB;0  :;0  :;WH;0.0;0.0;-;0.0;;;;;
8530642;7865125604;2K95A;NY;OMT;06/04/2014;9;TAXI;FORD;T;10810;34510;0;20150228;14.0;14;14;331829;T106;I;0332P;;NY;X;;8th Ave;W 37th St;0.0;408.0;e1;;;;;YELLO;;2011.0;;0.0;99 6;09-Blocking the Box;;;
712084;7712644482;581134;NY;PAS;08/21/2013;37;4DSD;CHEVR;T;19010;40404;40404;20150707;23.0;23;23;358596;T103;I;0221P;0145P;NY;F;1214;E 102nd St;;0.0;408.0;h1;;Y;0900A;0700P;BLACK;;2013.0;120-8039;0.0;A -;37-Expired Muni Meter;;;
5684414;7001344114;66292JV;NY;COM;02/27/2014;14;DELV;MITSU;T;59990;15140;15290;20140930;112.0;112;112;358566;T401;E;1102A;;Q;F;109-10;Queens Blvd;;0.0;408.0;c;;YYYYYYY;;;WHITE;;2007.0;;0.0;59-A;14-No Standing;;;
4862579;7830776453;BDK1746;NY;PAS;12/12/2013;20;4DSD;TOYOT;T;11990;37290;8790;20151108;108.0;108;108;354099;T401;L;0249P;;Q;F;34-35;57th St;;0.0;408.0;d;;YYYYY;0800A;0600P;GY;;2002.0;;0.0;W -;20A-No Parking (Non-COM);;;
8609357;7925178954;RZM1847;NC;PAS;06/07/2014;38;SUBN;HONDA;T;13610;34470;34490;20140788;14.0;14;14;355437;T106;L;1250P;;NY;F;1333;Broadway;;0.0;408.0;h1;;Y;0800A;1200A;SILVE;;0.0;;0.0;78 6;38-Failure to Display Muni Rec;;;
6702142;7037439678;GKR6532;NY;OMS;04/04/2014;38;4DSD;CHEVR;T;10010;18070;18090;20150930;17.0;17;17;358128;T503;E1;0122P;;NY;F;991;1st Ave;;0.0;408.0;h1;;Y;0900A;0700P;WH;;2014.0;;0.0;C 77;38-Failure to Display Muni Rec;;;
7429533;1365880102;89447MC;NY;COM;04/22/2014;46;DELV;FORD;P;5780;5630;5730;20140430;78.0;78;78;949184;0078;0000;1011A;;K;F;256;7 AVE;;0.0;408.0;F1;;BBBBBBB;ALL;ALL;WHITE;0.0;2012.0;-;0.0;;;;;
1989427;7213412383;FJD1622;NY;PAS;10/04/2013;38;SUBN;GMC;T;0;0;0;20150331;62.0;62;62;357799;T302;E;0858A;;K;I;;Other-See Comments;Bensonhurst #1;0.0;408.0;h1;;Y;0800A;1000P;RED;;2011.0;;0.0;06 -;38-Failure to Display Muni Rec;;;
4735700;7121067699;14229PC;NY;IRP;12/06/2013;77;BUS;NS/OT;T;9440;59590;54580;20140131;109.0;109;109;356979;T401;B;0929A;;Q;O;135-11;40th Rd;;0.0;408.0;m5;;;;;SILVE;;2007.0;;0.0;04-A;77-Parked Bus (exc desig area);;;
2251897;1362696067;EXN3221;NY;PAS;10/13/2013;17;SUBN;ME/BE;P;0;40404;40404;20140215;84.0;84;84;939746;0084;0000;1120A;;K;O;173;CONLORD ST;;0.0;408.0;C4;;YYYYYBB;0700A;0700P;WHITE;0.0;2011.0;-;0.0;;;;;
5075067;7717997400;ENP2500;OH;PAS;12/31/2013;21;4DSD;SAAB;T;18470;25390;27790;20130088;19.0;19;19;356258;T103;F;0912A;;NY;O;55;E 74th St;;0.0;408.0;d1;;Y  Y;0900A;1030A;GREY;;0.0;;0.0;23 -;21-No Parking (street clean);;;
3129381;4002125026;AHC6956;NY;PAS;11/12/2013;5;SUBN;FORD;V;0;0;0;0;;0;0;0;;;0221P;;;;;NB 1ST AVE @ E 57TH;ST;0.0;1111.0;C;T;;;;GYBR;;2013.0;;0.0;;BUS LANE VIOLATION;;;
4279208;7813547100;FTK2004;NY;PAS;01/28/2014;70;SUBN;NISSA;T;8790;16890;16990;20140126;115.0;115;115;356499;T401;Q;1123A;;Q;F;82-11;37th Ave;;0.0;408.0;j3;;YYYYYYY;;;WH;;2005.0;;0.0;23-A;70A-Reg. Sticker Expired (NYS);;;
3905480;1364229043;FXK4745;NY;PAS;01/13/2014;50;SUBN;CHRYS;P;42730;54070;85330;20140417;79.0;79;79;927565;0079;0000;0315P;;K;F;1507;FULTON ST;;0.0;408.0;D1;;BBBBBBB;ALL;ALL;GY;0.0;2001.0;-;0.0;;;;;
796300;1353633779;66114JW;NY;COM;08/23/2013;18;DELV;WOR;P;17670;97740;10110;0;17.0;17;401;901656;0401;0000;0600P;;NY;F;222;E 34 ST;;0.0;408.0;F4;;YYYYYBB;0700A;0700P;BR;0.0;2007.0;-;0.0;;;;;
2935775;7880252782;XW200B;NJ;PAS;11/06/2013;14;DELV;ISUZU;T;25390;18070;18090;20130088;18.0;18;18;345329;T106;C;1202P;;NY;O;543;Madison Ave;;0.0;408.0;c;;YYYYYYY;;;WHITE;;0.0;;0.0;S2 -;14-No Standing;;;
2485094;7819127910;XAEB72;NJ;PAS;10/22/2013;42;SUBN;FORD;T;34850;10410;10510;88880088;18.0;18;18;355438;T106;M;0210P;;NY;F;17;W 54th St;;0.0;408.0;h1;;YYYYY;0700A;0600P;WHITE;;0.0;143-5230;0.0;99 -;42-Exp. Muni-Mtr (Com. Mtr. Z);;;
1509160;1353275541;GGU4238;NY;PAS;09/18/2013;21;SUBN;FORD;P;0;40404;40404;20150723;115.0;115;420;921848;0420;0000;1038A;;;F;3449;72ND;;0.0;408.0;N8;;BBBBBBB;0930A;1100A;BK;0.0;2004.0;-;0.0;;;;;
7227803;7789430087;BXJ9396;NY;PAS;04/14/2014;21;SUBN;SUBAR;T;10180;73330;5280;20140621;68.0;68;68;353173;T302;Q;0847A;;K;O;262;72nd St;;0.0;408.0;d1;;Y;0830A;1000A;BL;;2003.0;;0.0;E 32;21-No Parking (street clean);;;
5094584;4002199678;EUG2438;NY;PAS;12/03/2013;5;4DSD;TOYOT;V;0;0;0;0;;0;0;0;;;0627P;;;;;EB 207TH ST @ POST A;VE;0.0;1111.0;C;T;;;;BL;;1999.0;;0.0;;BUS LANE VIOLATION;;;
539917;7098023668;EGA4061;NY;PAS;08/14/2013;72;SUBN;FORD;T;25960;7690;8190;20140227;111.0;111;111;357741;T401;A;0832A;;Q;F;29-29;202nd St;;0.0;408.0;j7;;;;;BL;;2012.0;;0.0;43 -;72-Insp Stkr Mutilated;;;
2495848;7421921904;89656JV;NY;COM;10/22/2013;38;VAN;GMC;T;27300;29220;21820;88888888;46.0;46;46;358865;T201;G;0231P;;BX;O;124;E 188th St;;0.0;408.0;h1;;Y;0830A;0700P;WHITE;;2006.0;;0.0;29 -;38-Failure to Display Muni Rec;;;
8164513;7580712118;GLP2577;NY;PAS;05/22/2014;21;4DSD;BMW;T;55390;23380;52390;20151220;107.0;107;107;353398;T402;A;0811A;;Q;O;15256;Melbourne Ave;;0.0;408.0;d1;;Y;0800A;0830A;GY;;2005.0;;0.0;06 4;21-No Parking (street clean);;;
8416469;7937554873;88769JP;NY;COM;05/31/2014;20;VAN;MITSU;T;25490;14310;25890;20141231;9.0;9;9;358583;T101;N;0607P;1200P;NY;O;101;Madison St;;20140531.0;408.0;d;;YYYYYYY;;;WH;;1995.0;;0.0;95 1;20-No Parking (Com Plate);;;
7973884;7297519157;DTE9468;NY;PAS;05/15/2014;38;4DSD;TOYOT;T;11710;35550;35570;88888888;24.0;24;24;357678;T103;I;1051A;;NY;O;600;Amsterdam Ave;;0.0;408.0;h1;;Y;0900A;0700P;WHITE;;2008.0;;0.0;51 7;38-Failure to Display Muni Rec;;;
4244215;7663500246;F16CFZ;NJ;PAS;01/27/2014;17;PICK;DODGE;T;13230;93250;31530;88888888;88.0;88;88;356331;T301;S;0150P;;K;F;155;Ashland Pl;;0.0;408.0;c4;;YYYYYYY;0700A;0700P;BLACK;;0.0;;0.0;03 -;17-No Stand (exc auth veh);;;
158663;7710694690;T510501C;NY;OMT;07/31/2013;31;SUBN;ME/BE;T;17990;10210;10110;20140131;17.0;17;17;349867;T503;A1;0923A;;NY;F;227;E 50th St;;0.0;408.0;l3;;Y;0700A;0700P;BLACK;;2009.0;;0.0;17 -;31-No Stand (Com. Mtr. Zone);;;
3907610;7097953536;2028688;IN;PAS;01/13/2014;84;DELV;FRUEH;T;18030;0;0;20140088;18.0;18;18;355425;T106;D;0719A;;NY;I;N;E 52nd St;60ft E/of 5th Ave;0.0;408.0;k7;;;;;BLACK;;0.0;;0.0;09 -;84-Platform lifts in low posit;;;
5989363;7352740193;FDV7494;NY;PAS;03/08/2014;40;2DSD;MITSU;T;18550;10010;45590;20141129;19.0;19;19;355459;T103;M;0400P;;NY;O;452;E 78th St;;0.0;408.0;e2;;YYYYYYY;;;GY;;2011.0;;8.0;01 7;40-Fire Hydrant;;;
9074758;7751479905;TRNS4MR2;NY;SRF;06/25/2014;20;4DSD;HONDA;T;29820;73350;11220;20160511;49.0;49;49;346400;T202;O;1047A;;BX;F;1733;Eastchester Rd;;0.0;408.0;d;;YYYYY;0800A;0600P;GL;;2002.0;;0.0;C 22;20A-No Parking (Non-COM);;;
7595460;8000808699;76402MC;NY;COM;05/02/2014;50;VAN;FRUEH;T;38490;56490;61890;20140831;104.0;104;104;357761;T401;F;0234P;;Q;F;56-29;Catalpa Ave;;0.0;408.0;e5;;;;;BL;;1997.0;;0.0;F 41;50-Crosswalk;;;
7879358;7822550895;85974MC;NY;COM;05/12/2014;71;VAN;DODGE;T;34550;11720;97500;20150731;10.0;10;10;346204;T502;J;0951A;;NY;F;528;W 39th St;;0.0;408.0;j6;;YYYYYYY;;;WHITE;;2002.0;;0.0;A 17;71A-Insp Sticker Expired (NYS);;;
559767;7522646625;GEN7427;NY;PAS;08/15/2013;40;4DSD;LEXUS;T;49230;56630;73380;20150314;73.0;73;73;337785;T301;O;0158P;;K;F;357;Herzl St;;0.0;408.0;e2;;YYYYYYY;;;GY;;2005.0;;0.0;H -;40-Fire Hydrant;;;
6984242;7008199223;ARD8633;NY;PAS;04/23/2014;21;4DSD;NISSA;T;14840;38690;56490;20150901;104.0;104;104;358601;T401;K;0836A;;Q;F;71-68;70th St;;0.0;408.0;d1;;Y;0830A;1000A;WHITE;;1999.0;;0.0;62-A;21-No Parking (street clean);;;
8892471;7133856888;GAD2359;NY;PAS;06/18/2014;21;4DSD;HONDA;T;12740;15690;63570;20140704;104.0;104;104;358845;T401;E;1124A;;Q;F;75-40;61st St;;0.0;408.0;d1;;Y;1100A;1230A;GY;;2012.0;;0.0;62-A;21-No Parking (street clean);;;
1899901;7935486827;S387NW;NY;PAS;10/02/2013;40;SUBN;FORD;T;17070;0;0;20150731;9.0;9;9;358617;T101;F;0249P;;NY;I;N;E 4th St;6ft E/of Avenue A;0.0;408.0;e2;;YYYYYYY;;;BK;;2002.0;;4.0;70 -;40-Fire Hydrant;;;
5629863;7007003278;FHV1689;NY;PAS;02/25/2014;46;SUBN;NISSA;T;5640;35780;9340;20150208;114.0;114;114;357369;T401;N;0203P;;Q;F;38-68;10th St;;0.0;408.0;f1;;;;;GREY;;2014.0;;0.0;H 41;46A-Double Parking (Non-COM);;;
9001201;7808785374;DKT2981;NY;PAS;06/21/2014;37;4DSD;VOLVO;T;7540;0;0;20150925;114.0;114;114;358571;T401;S;1134A;1126A;Q;I;S;28th Ave;30ft W/of Steinway S;20140621.0;408.0;h1;;Y;0800A;0700P;GL;;2002.0;407-2278;0.0;52-A;37-Expired Muni Meter;;;
7472585;5080097310;FYW7123;NY;PAS;04/04/2014;7;SUBN;DODGE;V;0;0;0;0;;0;0;0;;;0621P;;;;;EB GRAND CENTRAL PKW;Y SVC RD @ 72ND RD;0.0;1111.0;D;T;;;;GYGY;;2014.0;;0.0;;FAILURE TO STOP AT RED LIGHT;;;
4925178;1363010402;46521ML;NY;COM;12/23/2013;46;VAN;DODGE;P;15010;29990;23990;0;7.0;7;7;925748;0007;0.0;0535P;;NY;F;275;CHERRY ST;;0.0;408.0;A1;;BBYBBBB;0  :;0  :;WH;0.0;2005.0;-;0.0;;;;;
5540088;7062109484;U56AYR;NJ;PAS;02/22/2014;17;SUBN;JEEP;T;34090;10910;10065;88888888;13.0;13;13;355444;T102;D;0232A;;NY;F;401;W 16th St;;0.0;408.0;c4;;YYYYYYY;;;OTHER;;0.0;;0.0;CC1;17-No Stand (exc auth veh);;;
9094385;8001068924;16118JB;NY;COM;06/25/2014;38;VAN;GMC;T;54070;62330;39430;20150531;71.0;71;71;359306;T302;F;1154A;;K;F;416;Kingston Ave;;0.0;408.0;h1;;YYYYY;0900A;0700P;WHITE;;1997.0;;0.0;35 3;38-Failure to Display Muni Rec;;;
3558696;7546268734;UMU185;NY;ORG;11/27/2013;38;4DSD;BMW;T;87330;80430;72730;20150611;77.0;77;77;355161;T301;S;0451P;;K;F;627;Vanderbilt Ave;;0.0;408.0;h1;;Y;0830A;0700P;BLACK;;2010.0;;0.0;19 -;38-Failure to Display Muni Rec;;;
5814183;7696714405;DMR7640;NY;PAS;03/03/2014;70;4DSD;PORSC;T;81830;76950;64230;20140220;62.0;62;62;338905;T302;J;0413P;;K;F;2715;Stillwell Ave;;0.0;408.0;j3;;YYYYYYY;;;GY;;2010.0;;0.0;A 32;70A-Reg. Sticker Expired (NYS);;;
5344662;7485536229;62901JM;NY;COM;02/12/2014;14;DELV;INTER;T;24140;18040;51090;88888888;103.0;103;103;353451;T402;B;0159P;;Q;F;89-66;162nd St;;0.0;408.0;c;;YYYYYYY;;;BROWN;;1993.0;;0.0;12 -;14-No Standing;;;
3381962;7092483750;GGH6388;NY;PAS;11/21/2013;20;4DSD;MITSU;T;8790;66890;51790;20150428;115.0;115;115;358645;T401;R;0123P;;Q;F;95-28;37th Ave;;0.0;408.0;d;;Y;0800A;0600P;RD;;2001.0;;0.0;15 -;20A-No Parking (Non-COM);;;
2084873;7754177018;GFS8256;NY;PAS;10/08/2013;16;4DSD;LEXUS;T;14780;35080;28830;20150410;61.0;61;61;358666;T302;I;0404P;;K;O;814;Avenue X;;0.0;408.0;k2;;Y;0600A;0600P;WH;;2013.0;;0.0;33 -;16A-No Std (Com Veh) Non-COM;;;
5494133;7181937807;FWM5817;NY;PAS;02/20/2014;40;SUBN;JEEP;T;27780;23920;73720;20140507;52.0;52;52;346132;T201;M;0836A;;BX;F;376;E 205th St;;0.0;408.0;e2;;YYYYYYY;;;BK;;2008.0;;4.0;L 21;40-Fire Hydrant;;;
4666009;1313775927;CDU5994;NY;PAS;12/06/2013;71;SUBN;CHRYS;P;17740;53790;19990;20141124;106.0;106;106;932996;0106;0000;0117A;;Q;F;105-47;87 ST;;0.0;408.0;C;;BBBBBBB;ALL;ALL;GY;0.0;2001.0;-;0.0;;;;;
5772385;7295483408;3K23A;NY;OMT;03/01/2014;21;TAXI;FORD;T;10880;6980;16480;20140228;62.0;62;62;352979;T302;Q;0838A;;K;F;1910;86th St;;0.0;408.0;d1;;Y;0830A;0900A;YW;;2009.0;;0.0;W 32;21-No Parking (street clean);;;
809351;7054122483;24855MD;NY;COM;08/24/2013;38;VAN;CHEVR;T;34810;0;0;20150331;18.0;18;18;349537;T106;J;0209P;;NY;I;N;W 52nd St;10ft E/of 7th Ave;0.0;408.0;h1;;Y;0800A;1200A;WH;;1987.0;;0.0;108;38-Failure to Display Muni Rec;;;
7847858;7307513122;121H175;TN;PAS;05/11/2014;40;SUBN;CHEVR;T;11810;27090;30490;20141188;34.0;34;34;347674;T103;AA;0743A;;NY;F;45;Arden St;;0.0;408.0;e2;;YYYYYYY;;;WHITE;;0.0;;6.0;O 77;40-Fire Hydrant;;;
1481486;7056128210;96718JW;NY;COM;09/18/2013;69;VAN;CHEVR;T;10610;34350;34370;20140228;13.0;13;13;355418;T102;B;0824A;;NY;F;343;7th Ave;;0.0;408.0;h1;;YYYYY;0800A;0700P;WH;;2008.0;;0.0;15 -;69-Failure to Disp Muni Recpt;;;
5996613;7985958241;DLD1276;NY;PAS;03/08/2014;13;4DSD;HONDA;T;21705;0;0;20150928;9.0;9;9;347628;T800;B2;1037P;;NY;I;S;Great Jones St;10ft E/of Lafayette;0.0;408.0;c2;;YYYYYYY;;;BK;;2003.0;;0.0;B 77;13-No Stand (taxi stand);;;
5182999;7029559022;GHM7818;NY;PAS;02/06/2014;20;4DSD;ME/BE;T;69530;67030;64830;20150625;71.0;71;71;345534;T302;Y;0952A;;K;O;712;Parkside Ave;;0.0;408.0;d;;YYYYY;0800A;0600P;BK;;2005.0;;0.0;C -;20A-No Parking (Non-COM);;;
5888855;7816365524;CSM8654;NY;PAS;03/05/2014;68;SUBN;HONDA;T;20190;13040;13240;20160307;112.0;112;112;356951;T401;N;0443P;;Q;F;63-60;108th St;;0.0;408.0;a1;;;;;GY;;2011.0;;0.0;K 41;68-Not Pkg. Comp. w Psted Sign;;;
8451264;7240755277;98821MA;NY;COM;06/02/2014;40;VAN;CHEVR;T;8530;40404;40404;20150511;66.0;66;66;355553;T302;H;0536P;;K;F;3902;39th St;;0.0;408.0;e2;;YYYYYYY;;;WH;;2005.0;;1.0;S 32;40-Fire Hydrant;;;
1476173;5070729354;GEL1617;NY;PAS;09/17/2013;7;4DSD;TOYOT;V;0;0;0;0;;0;0;0;;;0740P;;;;;E. 135TH ST. (W)@ AL;EXANDER AVE.-X4-4;0.0;1111.0;D;T;;;;GY;;0.0;;0.0;;FAILURE TO STOP AT RED LIGHT;;;
1387780;7088682874;FRX9567;NY;PAS;09/14/2013;70;SUBN;ROVER;T;35030;14630;14680;20130908;62.0;62;62;357744;T302;I;0140P;;K;F;2174;E 5th St;;0.0;408.0;j3;;YYYYYYY;;;GR;;2011.0;;0.0;33 -;70A-Reg. Sticker Expired (NYS);;;
3837872;7184751255;ETE3468;NY;PAS;01/10/2014;21;SUBN;HONDA;T;40090;18740;51790;20150625;110.0;110;110;354099;T401;L;0806A;;Q;F;94-61;Corona Ave;;0.0;408.0;d1;;Y;0800A;0830A;BK;;2010.0;;0.0;M -;21-No Parking (street clean);;;
1494334;7974296896;41477JM;NY;COM;09/18/2013;38;VAN;FORD;T;13610;35170;35190;88888888;20.0;20;20;353439;T103;C;1112A;;NY;F;2056;Broadway;;0.0;408.0;h1;;Y;0800A;1000P;WHITE;;1988.0;;0.0;38 -;38-Failure to Display Muni Rec;;;
6699764;7032729733;GKZ7485;NY;PAS;04/24/2014;71;4DSD;INFIN;T;33620;26700;26730;20151001;42.0;42;42;341268;T201;M;1154A;;BX;O;1229;Franklin Ave;;0.0;408.0;j6;;YYYYYYY;;;GY;;2002.0;;0.0;N 21;71A-Insp Sticker Expired (NYS);;;
1806446;5070941458;EMG8064;NY;PAS;09/29/2013;7;;HONDA;V;0;0;0;0;;0;0;0;;;0646P;;;;;ATLANTIC AVE.(E/B) @;BEDFORD AVE.-P1-4;0.0;1111.0;D;T;;;;RD;;1993.0;;0.0;;FAILURE TO STOP AT RED LIGHT;;;
6707260;7054164283;65030JV;NY;COM;04/04/2014;69;PICK;FORD;T;27790;17750;17770;20141031;14.0;14;14;349537;T106;J;0115P;;NY;F;80;Park Ave;;0.0;408.0;h1;;YYYYY;0800A;0600P;WH;;2007.0;;0.0;62 6;69-Failure to Disp Muni Recpt;;;
4402053;7039825466;J70BPR;NJ;PAS;12/18/2013;46;2DSD;TOYOT;T;27790;18650;18670;88888888;19.0;19;19;355459;T103;M;0450P;;NY;F;993;Park Ave;;0.0;408.0;f1;;;;;WHITE;;0.0;;0.0;01 -;46A-Double Parking (Non-COM);;;
2694588;5071431865;GLB1004;NY;PAS;10/29/2013;7;SUBN;NISSA;V;0;0;0;0;;0;0;0;;;1128P;;;;;EASTERN PKWY (W/B)@B;EDFORD AVE.-KQ-2;0.0;1111.0;D;T;;;;BK;;2014.0;;0.0;;FAILURE TO STOP AT RED LIGHT;;;
